customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost
549,75,Other,Master,31005,3867.98,2025-08-10 12:45:11.492096,Home,1.2,43.34,33.1
550,79,Male,Master,129079,2594.62,2025-05-28 12:45:11.492099,Electronics,2.5,44.7,21.7
551,78,Male,Bachelor,85697,1747.0,2025-10-13 12:45:11.492102,Clothing,4.9,45.99,40.97
552,39,Other,Master,36029,1864.98,2025-06-25 12:45:11.492105,Electronics,2.7,4.74,45.28
553,75,Other,PhD,135281,16.75,2025-02-28 12:45:11.492109,Clothing,3.0,27.21,5.99
554,75,Other,Bachelor,34226,1506.0,2025-10-29 12:45:11.492112,Home,4.6,37.03,26.6
555,39,Female,PhD,83646,3235.83,2025-04-08 12:45:11.492115,Books,3.9,37.85,14.23
556,66,Female,Master,80603,4871.23,2025-03-12 12:45:11.492118,Food,3.3,30.34,2.35
557,69,Other,PhD,48731,4236.83,2025-09-26 12:45:11.492121,Electronics,4.2,8.34,33.43
558,59,Female,Bachelor,129458,127.74,2025-12-15 12:45:11.492124,Home,4.5,39.87,43.14
559,23,Female,High School,130384,4493.82,2025-06-16 12:45:11.492127,Books,2.8,36.01,8.15
560,32,Male,PhD,88926,3918.16,2025-07-10 12:45:11.492130,Home,2.9,4.31,40.62
561,71,Other,PhD,25997,3904.08,2025-04-11 12:45:11.492133,Electronics,2.5,23.19,42.67
562,60,Other,Bachelor,487249,8991.279454325295,2025-11-04 12:45:11.492136,Food,4.9,8.7,45.72
563,77,Female,Bachelor,270825,14010.704384506473,2025-08-21 12:45:11.492139,Home,3.8,16.87,13.26
564,54,Other,PhD,69815,1521.55,2025-08-18 12:45:11.492142,Clothing,1.3,0.9,45.2
565,50,Male,Master,62092,337.82,2025-07-07 12:45:11.492145,Books,4.5,20.02,16.03
566,25,Male,PhD,82539,1148.89,2025-05-29 12:45:11.492148,Home,2.9,27.49,27.62
567,70,Male,Bachelor,86077,1240.55,2025-05-16 12:45:11.492151,Books,1.3,30.98,2.53
568,77,Other,High School,41817,2425.54,2025-11-21 12:45:11.492154,Clothing,3.2,33.17,2.19
569,61,Other,High School,57861,3739.75,2025-08-26 12:45:11.492157,Food,2.7,41.81,36.02
570,61,Other,Master,33428,2374.31,2026-01-31 12:45:11.492160,Food,4.5,10.77,22.22
571,22,Other,PhD,63934,298.64,2025-11-04 12:45:11.492163,Clothing,1.8,6.02,12.81
572,56,Other,High School,135555,4789.37,2025-05-23 12:45:11.492166,Books,4.3,42.58,9.52
573,21,Male,PhD,134367,4714.19,2025-04-05 12:45:11.492169,Home,3.2,7.83,33.5
574,23,Female,Bachelor,30258,3928.1,2025-09-04 12:45:11.492172,Clothing,1.2,48.74,0.02
575,62,Male,High School,77775,4956.73,2026-02-05 12:45:11.492175,Electronics,4.9,42.13,40.29
576,49,Other,Master,101580,2726.97,2025-03-18 12:45:11.492178,Books,3.1,25.04,3.96
577,69,Male,Bachelor,114947,4814.21,2026-01-17 12:45:11.492181,Food,2.2,49.07,9.57
578,47,Other,Master,25469,387.27,2026-01-09 12:45:11.492184,Clothing,2.9,4.87,19.31
579,64,Other,Bachelor,382873,14310.400957705244,2025-09-23 12:45:11.492188,Food,4.4,15.15,24.24
580,52,Male,High School,26256,1134.65,2025-07-15 12:45:11.492191,Books,2.2,31.91,17.75
581,72,Other,Master,144086,987.21,2025-07-14 12:45:11.492194,Food,1.8,17.5,16.04
582,57,Female,Master,96256,712.61,2025-11-28 12:45:11.492197,Clothing,1.5,46.42,48.2
583,69,Other,Bachelor,53937,3115.84,2025-03-22 12:45:11.492200,Books,2.2,3.28,32.08
584,33,Female,Master,119134,3908.8,2025-07-25 12:45:11.492203,Electronics,4.1,27.47,1.17
585,30,Female,Bachelor,21651,2895.71,2025-08-01 12:45:11.492206,Clothing,2.9,29.54,21.51
586,67,Other,Bachelor,70288,743.34,2025-03-23 12:45:11.492209,Home,1.9,32.64,43.75
587,77,Male,Bachelor,104730,4057.51,2026-01-11 12:45:11.492212,Clothing,1.7,12.78,15.07
588,59,Female,Bachelor,45051,3183.41,2025-07-22 12:45:11.492215,Books,2.3,18.23,4.73
589,47,Male,High School,47386,1946.95,2025-03-28 12:45:11.492218,Clothing,4.8,42.18,37.92
590,36,Female,Bachelor,95054,3373.91,2025-06-14 12:45:11.492221,Electronics,2.4,9.75,30.3
591,34,Other,PhD,131562,1306.93,2025-07-06 12:45:11.492224,Electronics,5.0,41.34,28.52
592,73,Other,Master,36184,1732.51,2026-01-01 12:45:11.492227,Home,2.9,28.13,2.68
593,36,Female,PhD,53787,4588.25,2026-01-31 12:45:11.492230,Food,1.7,38.11,7.02
594,45,Other,High School,41621,1459.62,2025-04-29 12:45:11.492235,Books,4.6,35.68,31.13
595,75,Female,PhD,95564,2355.24,2025-08-06 12:45:11.492238,Books,2.8,10.38,10.39
596,72,Other,Master,97984,4451.8,2025-08-15 12:45:11.492241,Food,3.8,28.44,25.2
597,43,Male,PhD,79792,3541.53,2025-03-10 12:45:11.492244,Electronics,4.9,43.39,27.24
598,54,Other,High School,65253,320.39,2025-07-09 12:45:11.492247,Electronics,1.2,21.61,14.18
599,43,Male,Bachelor,54051,745.04,2025-04-06 12:45:11.492250,Clothing,1.4,48.33,47.42
600,70,Other,PhD,69811,49.13,2025-02-18 12:45:11.492253,Home,3.9,22.61,42.12
601,79,Male,High School,50447,3158.3,2025-03-18 12:45:11.492256,Home,2.1,7.14,36.12
602,40,Other,High School,148046,2243.89,2025-07-04 12:45:11.492261,Home,1.7,19.47,3.9
603,26,Male,Master,103930,680.03,2025-12-03 12:45:11.492264,Clothing,1.2,47.59,5.31
604,29,Female,Master,143278,4790.09,2025-08-14 12:45:11.492267,Home,1.1,15.99,24.64
605,70,Female,PhD,254708,11955.505981256856,2025-03-09 12:45:11.492270,Food,4.1,43.4,8.04
606,18,Male,Bachelor,353625,9540.904709382687,2025-05-24 12:45:11.492274,Clothing,1.5,44.06,48.91
607,75,Other,High School,104045,2508.01,2025-11-15 12:45:11.492277,Food,2.9,17.51,7.93
608,75,Male,PhD,136859,3401.31,2025-04-14 12:45:11.492280,Clothing,3.4,4.16,24.37
609,18,Other,High School,77418,390.43,2025-10-09 12:45:11.492283,Home,2.7,36.23,18.21
610,64,Female,High School,134534,1380.77,2026-01-10 12:45:11.492286,Food,1.1,15.58,31.97
611,51,Other,Bachelor,34472,4036.76,2025-12-08 12:45:11.492289,Food,4.1,39.15,6.45
612,49,Female,Bachelor,131193,2303.73,2025-05-13 12:45:11.492292,Food,1.0,22.13,21.52
613,79,Other,PhD,23471,2737.42,2025-03-22 12:45:11.492295,Clothing,4.0,24.26,13.74
614,71,Other,Bachelor,127332,2169.75,2025-09-11 12:45:11.492298,Books,4.6,38.9,44.39
615,65,Other,Bachelor,140312,229.06,2025-08-15 12:45:11.492301,Home,2.7,19.12,2.03
616,42,Male,PhD,488988,10913.519217226201,2025-08-11 12:45:11.492304,Food,3.1,22.16,45.69
617,57,Male,Bachelor,115804,2233.25,2025-10-21 12:45:11.492307,Books,2.9,18.81,41.65
618,62,Female,Master,28329,1053.84,2025-07-13 12:45:11.492310,Home,2.6,18.37,14.88
619,70,Female,High School,54865,259.4,2025-12-27 12:45:11.492313,Home,4.5,26.3,39.46
620,18,Male,High School,66850,4219.81,2025-07-11 12:45:11.492316,Food,4.6,40.44,1.56
621,33,Female,High School,74220,4906.15,2025-10-10 12:45:11.492319,Food,2.3,18.09,48.34
622,78,Male,High School,264230,8805.076557796685,2025-06-26 12:45:11.492322,Clothing,3.5,26.21,26.33
623,56,Other,PhD,113808,4270.39,2025-06-17 12:45:11.492325,Books,4.7,33.54,15.16
624,22,Female,High School,128381,1217.47,2025-07-07 12:45:11.492328,Books,4.8,13.47,18.13
625,39,Female,High School,26397,4803.53,2025-07-25 12:45:11.492331,Food,3.0,13.88,3.32
626,46,Male,High School,117909,992.66,2025-11-14 12:45:11.492334,Home,2.8,46.67,49.47
627,72,Female,High School,149004,4757.63,2025-08-02 12:45:11.492337,Food,2.1,36.18,1.96
628,20,Female,Master,55525,4974.15,2025-06-16 12:45:11.492340,Home,4.8,28.86,32.75
629,29,Other,High School,73072,3561.5,2025-12-08 12:45:11.492343,Home,1.6,32.39,22.14
630,43,Female,Master,110106,4905.91,2025-04-06 12:45:11.492346,Food,3.3,1.46,47.45
631,33,Other,PhD,103820,2852.0,2025-08-17 12:45:11.492349,Electronics,2.1,30.91,12.3
632,68,Male,Bachelor,104530,1305.11,2026-02-12 12:45:11.492352,Books,2.1,25.48,26.6
633,54,Female,High School,43284,2190.61,2025-07-27 12:45:11.492355,Home,2.6,27.29,24.12
634,39,Other,Bachelor,81330,2971.87,2026-01-17 12:45:11.492358,Home,5.0,17.97,35.14
635,74,Male,Bachelor,324926,9892.682647174595,2025-11-11 12:45:11.492361,Electronics,1.2,4.07,3.4
636,46,Female,PhD,45122,3115.49,2025-06-07 12:45:11.492364,Clothing,3.3,9.67,9.69
637,31,Male,Bachelor,90553,4906.08,2025-08-15 12:45:11.492367,Electronics,1.3,47.54,10.73
638,45,Female,Master,101906,958.64,2025-12-04 12:45:11.492370,Electronics,1.6,20.43,36.91
639,22,Male,Bachelor,114788,3965.05,2025-08-25 12:45:11.492373,Home,2.8,23.33,9.46
640,64,Male,Bachelor,82812,4540.41,2025-04-09 12:45:11.492376,Books,3.0,2.64,28.67
641,66,Other,Bachelor,27999,4719.07,2025-05-07 12:45:11.492379,Electronics,2.0,1.88,10.76
642,47,Male,High School,42436,4801.08,2025-03-06 12:45:11.492398,Clothing,2.3,35.86,43.08
643,63,Female,High School,62963,2612.08,2025-06-08 12:45:11.492402,Food,1.3,26.9,47.11
644,79,Female,Master,22096,4886.77,2025-03-30 12:45:11.492405,Electronics,2.2,25.44,25.92
645,69,Other,Master,149940,3788.98,2025-08-12 12:45:11.492408,Electronics,4.9,12.16,17.62
646,22,Female,High School,133737,816.74,2025-04-16 12:45:11.492411,Clothing,4.8,37.24,11.7
647,29,Female,Master,45279,2389.73,2025-03-10 12:45:11.492414,Books,2.3,8.41,2.49
648,33,Female,High School,141092,3594.47,2025-10-14 12:45:11.492418,Electronics,3.3,9.5,13.43
649,43,Male,PhD,128899,1244.23,2025-05-07 12:45:11.492421,Electronics,4.6,23.04,32.71
650,43,Male,Bachelor,134245,3206.67,2025-06-09 12:45:11.492424,Books,1.0,14.31,26.68
651,65,Female,Bachelor,46201,3336.34,2025-07-20 12:45:11.492427,Clothing,4.2,12.37,47.2
652,38,Other,Master,39715,821.87,2025-06-13 12:45:11.492430,Electronics,4.8,32.26,19.81
653,56,Male,High School,49309,2829.78,2025-11-26 12:45:11.492433,Books,1.4,32.55,34.69
654,53,Other,High School,35078,3860.42,2026-02-05 12:45:11.492436,Electronics,1.6,41.23,24.47
655,50,Female,Master,76614,2499.49,2026-01-04 12:45:11.492439,Food,4.8,20.89,25.63
656,79,Female,High School,25105,70.39,2025-10-14 12:45:11.492442,Home,3.2,3.65,13.39
657,47,Male,PhD,137666,55.1,2025-10-27 12:45:11.492445,Food,1.1,13.68,22.75
658,54,Female,Bachelor,114848,1791.58,2025-05-18 12:45:11.492448,Electronics,2.0,49.0,23.54
659,40,Male,Master,22839,4631.71,2025-07-28 12:45:11.492451,Clothing,2.8,29.81,35.33
660,75,Female,Master,88920,1151.1,2025-03-18 12:45:11.492454,Home,3.8,35.49,47.03
661,27,Female,High School,63619,3175.47,2025-05-21 12:45:11.492458,Food,3.9,0.37,16.47
662,71,Male,Master,62821,1118.16,2025-12-22 12:45:11.492461,Books,5.0,25.91,2.11
663,22,Male,PhD,145736,1615.13,2025-03-27 12:45:11.492464,Clothing,2.2,1.88,24.81
664,53,Male,High School,33493,4241.73,2025-07-14 12:45:11.492467,Food,3.2,28.46,27.22
665,51,Female,High School,37069,3647.02,2025-11-01 12:45:11.492470,Books,3.1,46.04,8.42
666,69,Female,High School,132443,486.04,2025-05-15 12:45:11.492473,Electronics,2.6,48.42,38.02
667,48,Other,High School,27531,2149.22,2025-08-28 12:45:11.492476,Books,1.7,27.03,49.25
668,27,Male,PhD,57051,155.56,2025-03-27 12:45:11.492479,Food,4.9,22.91,47.29
669,75,Female,High School,27736,2409.64,2025-05-30 12:45:11.492482,Food,4.4,47.25,9.86
670,36,Female,Master,27710,3315.55,2025-04-09 12:45:11.492485,Electronics,3.0,33.68,43.77
671,75,Male,PhD,87155,601.33,2025-10-30 12:45:11.492488,Books,3.4,3.24,35.22
672,49,Other,Bachelor,33975,1451.54,2025-08-15 12:45:11.492491,Books,1.9,23.29,22.69
673,18,Male,Bachelor,82424,1995.2,2025-05-25 12:45:11.492494,Electronics,3.2,12.01,27.03
674,73,Other,Master,65603,4598.46,2025-07-04 12:45:11.492498,Books,3.8,23.49,42.48
675,22,Female,Master,43252,4966.34,2025-09-15 12:45:11.492502,Electronics,3.1,22.77,24.01
676,62,Other,PhD,100797,234.11,2025-08-13 12:45:11.492505,Clothing,5.0,29.11,18.66
677,21,Female,Bachelor,21431,3807.43,2025-05-22 12:45:11.492508,Food,3.4,17.84,24.66
678,33,Male,Bachelor,94603,1864.9,2026-02-16 12:45:11.492511,Clothing,2.5,8.21,28.96
679,41,Male,Bachelor,57481,1968.37,2025-06-17 12:45:11.492514,Home,4.1,25.19,9.45
680,33,Male,Bachelor,112573,3773.78,2025-07-23 12:45:11.492517,Home,1.7,41.51,45.05
681,72,Other,Bachelor,29557,4592.95,2025-05-08 12:45:11.492520,Home,2.5,33.2,33.71
682,19,Female,High School,94971,4755.13,2025-02-24 12:45:11.492523,Electronics,2.4,16.92,31.66
683,66,Male,Master,123302,2889.84,2026-02-05 12:45:11.492527,Books,2.7,46.78,4.97
684,45,Male,High School,20162,1792.03,2025-11-14 12:45:11.492530,Clothing,4.1,45.61,30.21
685,49,Female,Bachelor,54742,3939.87,2025-07-12 12:45:11.492533,Clothing,2.9,10.47,6.05
686,44,Male,PhD,39675,1262.5,2025-06-25 12:45:11.492536,Clothing,4.2,1.97,3.93
687,37,Female,PhD,93997,2824.73,2025-11-16 12:45:11.492539,Clothing,3.3,37.07,26.37
688,41,Female,Bachelor,37015,1799.31,2025-03-17 12:45:11.492543,Home,2.4,41.38,20.14
689,29,Female,Bachelor,70057,3286.59,2025-05-25 12:45:11.492547,Clothing,4.2,48.39,29.44
690,67,Female,PhD,52591,1209.59,2025-08-31 12:45:11.492550,Books,2.0,44.49,4.46
691,52,Female,High School,113583,966.05,2025-11-16 12:45:11.492553,Home,1.9,30.03,21.55
692,77,Other,High School,146133,4592.01,2025-09-22 12:45:11.492556,Clothing,3.0,26.5,8.74
693,50,Male,Bachelor,120318,518.0,2025-10-29 12:45:11.492559,Electronics,2.0,1.39,49.36
694,50,Other,High School,29833,2534.73,2025-12-25 12:45:11.492562,Food,1.0,12.33,28.06
695,78,Male,PhD,27896,1112.06,2025-03-18 12:45:11.492565,Food,3.6,22.98,34.37
696,68,Other,High School,52972,204.26,2025-10-25 12:45:11.492568,Food,3.0,31.43,16.27
697,60,Female,Bachelor,69733,189.73,2025-09-28 12:45:11.492571,Home,2.8,27.86,4.74
698,54,Male,PhD,140363,884.36,2025-08-01 12:45:11.492574,Clothing,4.9,37.13,48.79
699,29,Male,High School,61800,4335.18,2025-08-22 12:45:11.492577,Home,3.3,13.99,14.31
700,20,Other,Master,116044,1419.57,2025-07-31 12:45:11.492580,Books,4.5,28.25,21.19
701,18,Other,PhD,25347,4752.79,2025-02-19 12:45:11.492583,Electronics,1.6,4.41,32.49
702,50,Male,PhD,79063,2912.3,2025-12-27 12:45:11.492586,Electronics,3.3,20.68,1.23
703,57,Other,Master,115850,2188.7,2025-08-22 12:45:11.492589,Food,4.5,37.51,40.51
704,27,Other,Master,22643,2904.64,2025-04-11 12:45:11.492592,Food,3.3,34.67,26.83
705,60,Other,PhD,60785,2588.32,2025-04-16 12:45:11.492595,Food,3.9,49.53,13.91
706,61,Female,Master,38681,3796.29,2025-10-04 12:45:11.492598,Clothing,2.5,13.89,3.08
707,46,Female,Bachelor,70026,1419.66,2025-08-20 12:45:11.492601,Books,1.4,24.91,8.12
708,30,Other,Bachelor,123864,1771.72,2026-02-17 12:45:11.492604,Books,2.8,16.48,44.75
709,29,Other,Bachelor,35892,4471.53,2026-01-05 12:45:11.492607,Books,2.6,22.03,34.3
710,48,Female,PhD,67299,4732.82,2025-07-06 12:45:11.492611,Books,4.5,42.85,12.5
711,63,Female,Master,37073,4463.87,2025-03-24 12:45:11.492614,Food,2.0,34.21,3.28
712,19,Male,Master,122304,2103.05,2025-11-12 12:45:11.492617,Electronics,4.9,44.12,34.53
713,78,Male,High School,50682,3904.02,2025-07-25 12:45:11.492620,Food,4.8,10.18,28.62
714,68,Female,High School,117798,2386.92,2025-05-29 12:45:11.492623,Books,2.0,43.67,20.23
715,67,Other,Master,146021,2492.72,2025-05-06 12:45:11.492626,Food,2.4,2.99,18.18
716,52,Other,Master,116894,1031.35,2025-05-23 12:45:11.492629,Books,4.6,44.43,10.84
717,40,Other,Master,144302,2959.74,2025-10-01 12:45:11.492632,Home,4.9,16.45,33.48
718,34,Other,PhD,34289,938.82,2025-06-26 12:45:11.492635,Electronics,2.8,15.73,48.53
719,43,Male,Master,135359,1664.51,2025-12-08 12:45:11.492638,Home,2.3,25.6,8.79
720,25,Female,High School,27927,4276.6,2025-09-16 12:45:11.492641,Clothing,3.1,47.03,29.86
721,46,Other,PhD,68330,1043.31,2025-08-12 12:45:11.492644,Food,3.8,2.39,21.21
722,43,Male,Master,86707,365.08,2025-05-26 12:45:11.492647,Clothing,2.1,17.61,22.33
723,27,Other,High School,140279,354.35,2025-04-03 12:45:11.492650,Food,3.9,42.83,12.71
724,43,Female,PhD,97454,4704.51,2025-11-03 12:45:11.492653,Home,1.2,19.8,41.26
725,79,Male,Master,127439,2539.53,2025-07-01 12:45:11.492656,Books,1.2,9.96,24.26
726,51,Female,Master,124646,2052.97,2026-01-07 12:45:11.492659,Books,2.5,21.24,27.17
727,68,Female,Master,85428,4056.28,2025-08-12 12:45:11.492662,Food,2.4,19.28,15.24
728,58,Male,PhD,70601,4180.77,2025-10-02 12:45:11.492665,Books,2.3,45.77,9.09
729,24,Male,High School,97465,1667.63,2025-11-07 12:45:11.492668,Home,3.0,38.1,4.3
730,21,Male,High School,22539,3471.15,2025-08-31 12:45:11.492671,Books,2.3,25.26,35.71
731,75,Male,Bachelor,122263,3857.9,2025-03-04 12:45:11.492674,Home,1.8,49.42,9.81
732,70,Male,Master,131487,3276.71,2025-05-21 12:45:11.492678,Clothing,2.2,23.26,34.5
733,67,Male,Bachelor,42669,766.46,2025-07-12 12:45:11.492681,Home,4.9,2.91,19.52
734,62,Male,Bachelor,90968,4380.66,2025-07-20 12:45:11.492684,Electronics,2.6,13.11,20.79
735,28,Other,High School,40644,2700.08,2025-03-14 12:45:11.492687,Electronics,2.8,21.8,23.46
736,46,Female,PhD,38745,1419.54,2025-12-24 12:45:11.492690,Electronics,3.3,7.85,18.39
737,73,Male,PhD,140852,2131.89,2025-03-13 12:45:11.492693,Food,4.9,47.38,5.03
738,53,Other,High School,148081,197.48,2025-11-08 12:45:11.492696,Food,2.0,38.34,15.48
739,42,Other,PhD,48228,648.06,2025-08-10 12:45:11.492699,Food,3.7,13.41,33.19
740,38,Other,Bachelor,138358,3830.08,2025-04-14 12:45:11.492702,Home,3.9,29.54,33.29
741,78,Female,Master,54521,10.06,2025-08-02 12:45:11.492705,Food,3.4,36.07,14.31
742,74,Male,High School,416085,9393.576189795704,2025-06-30 12:45:11.492708,Clothing,1.4,47.06,23.01
743,53,Other,Master,117239,2617.33,2025-07-06 12:45:11.492711,Electronics,3.7,44.08,9.67
744,27,Female,PhD,46928,282.63,2025-10-02 12:45:11.492714,Home,1.3,25.76,10.52
745,54,Female,Master,38322,4865.66,2025-03-11 12:45:11.492717,Electronics,3.4,38.73,1.15
746,26,Female,PhD,77714,1138.37,2025-04-19 12:45:11.492720,Food,4.0,28.11,44.84
747,41,Other,PhD,107896,1527.95,2025-09-22 12:45:11.492723,Home,1.8,27.64,10.54
748,52,Male,Bachelor,497197,14037.038910988098,2025-10-26 12:45:11.492726,Books,4.4,5.74,11.38
749,66,Other,PhD,448966,14730.497754660031,2025-12-17 12:45:11.492729,Clothing,1.1,6.31,13.98
750,52,Other,Bachelor,62891,17.35,2025-11-06 12:45:11.492732,Food,4.4,26.48,6.37
751,65,Male,Bachelor,101912,3649.43,2025-03-16 12:45:11.492735,Food,2.8,13.44,31.96
752,53,Male,Bachelor,26588,4834.56,2025-02-24 12:45:11.492738,Clothing,1.9,1.05,3.76
753,35,Male,High School,110536,1129.22,2025-09-15 12:45:11.492741,Clothing,1.5,36.14,6.71
754,66,Female,High School,26304,3318.61,2025-05-21 12:45:11.492744,Books,4.8,1.62,32.24
755,56,Male,PhD,27345,3712.06,2026-02-12 12:45:11.492747,Food,1.3,29.76,16.98
756,49,Other,Bachelor,49300,4243.64,2025-09-24 12:45:11.492750,Food,1.8,26.96,35.4
757,41,Male,High School,44259,2118.92,2025-08-18 12:45:11.492753,Electronics,2.4,48.44,27.87
758,40,Other,Bachelor,111006,1521.63,2026-01-21 12:45:11.492756,Home,3.5,24.21,12.8
759,79,Female,Master,108553,1633.22,2026-01-11 12:45:11.492759,Home,3.2,3.18,32.54
760,49,Other,Master,35352,3565.98,2025-10-22 12:45:11.492762,Electronics,1.5,27.58,5.81
761,54,Other,Master,149350,4085.73,2025-05-01 12:45:11.492765,Home,2.2,42.05,26.82
762,29,Male,PhD,53365,916.25,2025-06-19 12:45:11.492769,Clothing,2.0,49.84,21.86
763,66,Male,Bachelor,39446,1861.0,2025-12-12 12:45:11.492772,Home,1.9,21.52,13.39
764,72,Other,Master,22336,4510.68,2025-07-19 12:45:11.492775,Home,2.6,16.01,30.2
765,30,Male,High School,82032,4035.4,2025-07-15 12:45:11.492778,Electronics,3.8,45.33,43.57
766,40,Female,Master,95415,4924.44,2025-08-25 12:45:11.492781,Books,1.9,9.56,49.95
767,42,Female,Master,117852,3773.7,2025-04-25 12:45:11.492784,Home,2.5,30.77,30.39
768,52,Male,Master,118876,1972.04,2025-09-07 12:45:11.492787,Home,2.6,20.29,20.24
769,58,Female,PhD,27521,2957.28,2025-12-22 12:45:11.492790,Books,4.9,2.05,11.26
770,47,Male,High School,91707,3308.46,2025-05-25 12:45:11.492793,Electronics,4.8,17.36,12.85
771,34,Other,Bachelor,43481,401.49,2025-04-16 12:45:11.492796,Books,4.2,13.26,23.97
772,66,Other,High School,38474,2727.04,2025-12-22 12:45:11.492801,Electronics,2.0,34.3,18.36
773,79,Female,Bachelor,66760,3549.51,2025-05-06 12:45:11.492804,Clothing,1.3,47.44,45.69
774,37,Male,PhD,75718,844.93,2025-11-05 12:45:11.492807,Electronics,2.3,13.4,18.41
775,65,Male,PhD,64629,3905.35,2025-07-05 12:45:11.492810,Clothing,2.1,40.57,18.67
776,42,Female,PhD,65232,2923.03,2025-06-16 12:45:11.492813,Clothing,3.0,2.77,19.18
777,39,Other,PhD,106544,4761.59,2025-08-14 12:45:11.492816,Electronics,4.1,26.91,41.83
778,30,Female,Bachelor,87169,221.69,2025-11-27 12:45:11.492819,Food,4.4,3.53,32.54
779,76,Other,Master,147941,1333.98,2025-08-16 12:45:11.492822,Electronics,4.4,46.7,30.71
780,36,Male,Bachelor,70669,3011.75,2025-06-11 12:45:11.492825,Home,2.4,38.32,16.71
781,66,Other,High School,98021,1489.83,2025-02-28 12:45:11.492828,Home,3.7,32.9,40.9
782,53,Female,PhD,129153,3574.98,2025-06-25 12:45:11.492831,Food,2.3,41.19,1.92
783,29,Male,PhD,89184,3797.44,2025-02-23 12:45:11.492834,Clothing,1.2,32.38,43.54
784,78,Female,High School,67945,521.55,2025-08-18 12:45:11.492837,Food,3.8,48.45,25.64
785,58,Female,Bachelor,348843,8448.304667053519,2025-05-10 12:45:11.492840,Home,1.0,35.7,19.91
786,36,Other,Master,146468,2549.36,2025-07-23 12:45:11.492843,Food,2.6,46.23,24.86
787,29,Female,Master,103457,1852.71,2025-04-20 12:45:11.492846,Electronics,2.3,25.86,33.37
788,26,Other,High School,419700,14614.893498890902,2025-04-28 12:45:11.492849,Food,3.8,5.85,0.64
789,24,Male,Master,414340,12823.76357040777,2025-11-13 12:45:11.492853,Clothing,4.1,26.41,43.58
790,45,Other,Bachelor,88673,3489.07,2025-07-25 12:45:11.492856,Electronics,2.2,6.34,22.34
791,31,Male,Bachelor,141673,3574.49,2025-10-04 12:45:11.492859,Books,4.2,29.62,17.15
792,48,Other,High School,85633,2313.96,2025-08-18 12:45:11.492862,Home,2.2,24.12,6.91
793,69,Female,Bachelor,96943,4605.76,2025-12-04 12:45:11.492865,Home,2.8,31.13,21.97
794,36,Other,PhD,116111,3476.03,2025-05-07 12:45:11.492868,Food,3.9,0.5,24.82
795,75,Other,High School,98258,3647.62,2025-09-29 12:45:11.492871,Electronics,3.8,9.74,20.18
796,64,Male,Bachelor,32924,4309.84,2025-06-26 12:45:11.492874,Books,4.9,24.57,33.93
797,33,Female,High School,89286,1377.62,2026-01-24 12:45:11.492877,Electronics,1.9,47.53,21.04
798,70,Other,Master,113269,4037.28,2025-05-04 12:45:11.492880,Home,3.6,19.18,48.07
799,22,Female,Bachelor,147563,984.25,2025-12-13 12:45:11.492883,Electronics,3.4,21.22,29.96
800,52,Other,PhD,94071,1733.26,2025-06-13 12:45:11.492888,Books,4.7,35.73,40.37
801,29,Other,Bachelor,77326,1684.7,2025-10-23 12:45:11.492895,Food,1.6,30.19,5.47
802,42,Female,High School,110023,4892.84,2025-12-07 12:45:11.492902,Clothing,4.0,14.95,19.86
803,69,Other,High School,140101,4284.12,2025-05-12 12:45:11.492908,Electronics,3.3,20.54,16.84
804,76,Female,Bachelor,50651,3508.84,2025-02-23 12:45:11.492913,Clothing,2.1,10.88,28.47
805,38,Other,PhD,90202,3638.01,2026-02-08 12:45:11.492918,Home,2.9,48.3,43.06
806,53,Male,PhD,68777,2814.74,2025-07-22 12:45:11.492923,Food,2.3,6.53,3.92
807,70,Female,PhD,36994,4735.98,2025-04-01 12:45:11.492928,Food,3.3,18.59,3.63
808,40,Other,High School,87263,2486.33,2025-09-19 12:45:11.492932,Electronics,4.6,1.29,42.52
809,33,Other,Bachelor,79634,1908.78,2026-02-13 12:45:11.492937,Food,3.3,11.09,10.64
810,74,Male,Master,120158,823.55,2025-08-07 12:45:11.492942,Electronics,3.5,39.02,33.44
811,56,Female,High School,30800,3933.17,2025-05-11 12:45:11.492946,Electronics,3.1,10.06,27.14
812,62,Other,PhD,57823,3674.88,2025-10-28 12:45:11.492951,Clothing,1.2,4.0,41.64
813,70,Male,Bachelor,128575,1927.93,2025-05-23 12:45:11.492957,Food,1.9,23.72,6.25
814,59,Other,PhD,83878,135.72,2025-09-08 12:45:11.492963,Electronics,3.0,0.5,6.49
815,75,Female,Master,38708,4196.6,2025-11-05 12:45:11.492967,Clothing,2.2,4.24,27.84
816,56,Other,PhD,32819,66.98,2025-08-21 12:45:11.492972,Books,1.7,40.38,47.32
817,31,Other,PhD,94905,3521.46,2026-01-05 12:45:11.492977,Clothing,3.0,38.57,20.75
818,48,Other,Master,83870,4851.58,2025-05-12 12:45:11.492982,Clothing,2.3,45.76,16.35
819,75,Other,Bachelor,29283,2193.93,2025-08-27 12:45:11.492988,Electronics,2.0,42.73,30.33
820,22,Male,High School,50573,1182.52,2025-09-09 12:45:11.492994,Home,2.9,34.16,46.52
821,52,Male,Bachelor,98707,3527.31,2025-03-04 12:45:11.492999,Home,1.5,2.62,41.85
822,40,Female,Master,50933,4087.47,2025-03-15 12:45:11.493005,Home,4.7,39.14,49.77
